Project,Package,Class,Method,NLp,NNLp,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NStr,NArr,NObj,NLExp,UPC,Args,Lob
foo,profiling.constraint.analysis.stack,Variable,toString,0,0,4,5,3,3,3.0,1.6666666,3.3333333,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666667,0.0,0.0,0.6666667,0,0,0,33
foo,profiling.constraint.analysis.stack,Variable,setVisited,0,0,4,5,3,3,3.0,1.6666666,5.333333,1.6666666,1.6666666,0.0,2.0,0.6666667,0.6666667,0.6666667,1.3333334,0.0,1.0,0.0,0.0,3.0,0,0,0,20
foo,profiling.constraint.analysis.stack,Variable,copy,0,0,5,6,3,3,3.3333333,1.6666666,5.333333,1.6666666,1.6666666,0.0,2.0,0.6666667,0.6666667,0.6666667,1.3333334,0.0,1.0,0.0,0.0,3.0,0,0,1,65
foo,profiling.constraint.bytecode.instructionhandler,ReturnHandler,handle,0,0,13,18,7,7,7.142857,4.714286,20.571428,9.428572,4.714286,0.0,6.428571,0.0,0.0,2.5714285,9.428572,0.0,0.0,0.85714287,0.0,6.4285717,0,1,0,53
foo,profiling.constraint.analysis,Path,getVetEdges,1,0,4,4,2,2,4.0,1.5,6.5,3.5,0.0,0.0,3.0,1.5,0.0,1.5,5.0,0.0,0.0,0.0,0.0,1.5,0,0,1,42
foo,profiling.constraint.analysis,Path,checkForEnsuredUnsolvability,2,1,11,14,5,5,9.0,4.4,22.599998,11.4,5.0,0.0,6.2,0.0,1.2,5.0,15.8,0.0,0.0,0.0,0.0,6.8,0,1,0,50
foo,profiling.constraint.analysis,Path,containsNode,1,0,5,5,3,3,4.0,2.0,9.333334,2.0,2.0,0.0,5.3333335,0.6666667,0.0,4.6666665,4.0,0.0,0.0,0.0,0.0,5.3333335,0,0,0,22
foo,profiling.constraint.analysis,Path,checkForLinearity,1,0,5,6,3,3,4.6666665,2.3333333,10.0,2.3333333,2.3333333,0.0,5.3333335,0.0,0.6666667,4.6666665,4.6666665,0.0,0.0,0.0,0.0,5.333333,0,0,0,19
foo,profiling.constraint.analysis,Path,containsEdge,1,0,5,5,3,3,4.0,2.0,9.333334,2.0,2.0,0.0,5.3333335,0.6666667,0.0,4.6666665,4.0,0.0,0.0,0.0,0.0,5.3333335,0,0,1,22
foo,profiling.constraint.analysis,Path,toString,1,0,4,4,2,2,4.0,1.5,6.0,1.5,1.5,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0,1,0,28
foo,profiling.constraint.analysis,Path,getVetNodes,1,0,4,4,2,2,4.0,1.5,6.0,1.5,1.5,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0,1,1,23
foo,profiling.constraint.analysis,Path,calculateMetrics,0,0,5,6,3,3,3.6666667,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,40
foo,profiling.constraint.project,Project,loadProject_jar,2,1,17,40,25,25,9.28,5.76,28.96,7.92,2.92,1.04,17.08,0.0,5.52,11.56,9.44,0.0,0.0,5.64,0.0,15.28,0,1,1,167
foo,profiling.constraint.project,Project,getInfo,1,0,4,4,2,2,4.0,1.5,7.5,1.5,1.5,0.0,4.5,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,4.5,0,1,0,109
foo,profiling.constraint.project,Project,countAllMethods,1,0,4,4,2,2,4.0,1.5,7.5,1.5,1.5,0.0,4.5,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,4.5,0,1,0,31
foo,profiling.constraint.project,Project,countUnsolvableConstraintSequences,3,2,9,12,5,5,8.2,4.6,38.8,4.6,4.6,0.0,29.6,0.0,4.6,25.0,9.2,0.0,0.0,0.0,0.0,29.6,0,1,0,46
foo,profiling.constraint.project,Project,calculateMetrics,1,0,8,12,6,6,6.3333335,4.1666665,27.833332,6.5,4.1666665,0.0,17.166666,0.0,2.3333333,14.833333,8.333333,0.0,0.0,2.3333333,0.0,17.166666,0,1,0,38
foo,profiling.constraint.project,Project,countConstraintSequences,2,1,6,7,3,3,5.6666665,2.6666667,17.333334,2.6666667,2.6666667,0.0,12.0,0.0,1.0,11.0,5.3333335,0.0,0.0,0.0,0.0,12.000001,0,1,0,36
foo,profiling.constraint.project,Project,countAnalyzedMethods,2,1,7,9,4,4,6.5,3.5,25.0,3.5,3.5,0.0,18.0,0.0,2.25,15.75,7.0,0.0,0.0,0.0,0.0,18.0,0,1,0,34
foo,profiling.constraint.project,Project,countInitMethods,2,1,7,9,4,4,6.5,3.5,22.0,3.5,4.0,0.0,14.5,0.0,1.25,13.25,7.0,0.0,0.0,0.0,0.0,15.0,0,1,0,34
foo,profiling.constraint.project,Project,loadFiles,2,1,24,39,17,17,13.6470585,10.0,53.294117,20.235294,7.117647,0.05882353,25.882353,0.0,10.705882,15.176471,23.705883,0.0,0.0,6.470588,4.8235292,23.058823,0,1,0,212
foo,profiling.constraint.project,Project,meanMetricToCSV,1,0,4,4,2,2,4.0,1.5,7.5,1.5,1.5,0.0,4.5,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,4.5,0,1,0,27
